Date,Latitude,Longitude
07/11/2019 10:52:48,28.013,-87.972
07/11/2019 10:54:48,28.014,-87.976
07/11/2019 10:56:48,28.014,-87.979
07/11/2019 10:58:47,28.015,-87.982
07/11/2019 11:00:47,28.015,-87.986
07/11/2019 11:02:47,28.015,-87.989
07/11/2019 11:04:48,28.016,-87.993
07/11/2019 11:06:48,28.016,-87.996
07/11/2019 11:08:48,28.016,-88.000
07/11/2019 11:10:48,28.017,-88.003
07/11/2019 11:12:47,28.017,-88.006
07/11/2019 11:14:47,28.017,-88.010
07/11/2019 11:16:47,28.017,-88.013
07/11/2019 11:18:47,28.017,-88.017
07/11/2019 11:20:48,28.018,-88.020
07/11/2019 11:22:48,28.018,-88.024
07/11/2019 11:24:48,28.018,-88.028
07/11/2019 11:26:48,28.018,-88.031
07/11/2019 11:28:47,28.018,-88.035
07/11/2019 11:30:47,28.018,-88.038
07/11/2019 11:32:47,28.018,-88.042
07/11/2019 11:34:48,28.018,-88.045
07/11/2019 11:36:48,28.018,-88.049
07/11/2019 11:38:48,28.018,-88.053
07/11/2019 11:40:48,28.018,-88.056
07/11/2019 11:42:47,28.018,-88.060
07/11/2019 11:44:47,28.017,-88.064
07/11/2019 11:46:47,28.017,-88.067
07/11/2019 11:48:47,28.017,-88.071
07/11/2019 11:50:48,28.017,-88.075
07/11/2019 11:52:48,28.017,-88.079
07/11/2019 11:54:48,28.016,-88.082
07/11/2019 11:56:48,28.016,-88.086
07/11/2019 11:58:47,28.016,-88.090
07/11/2019 12:00:47,28.015,-88.094
07/11/2019 12:02:47,28.015,-88.098
07/11/2019 12:04:48,28.014,-88.101
07/11/2019 12:06:48,28.014,-88.105
07/11/2019 12:08:48,28.013,-88.109
07/11/2019 12:10:48,28.013,-88.113
07/11/2019 12:12:47,28.012,-88.117
07/11/2019 12:14:47,28.012,-88.121
07/11/2019 12:16:47,28.011,-88.125
07/11/2019 12:18:47,28.010,-88.129
07/11/2019 12:20:48,28.010,-88.133
07/11/2019 12:22:48,28.009,-88.137
07/11/2019 12:24:48,28.008,-88.141
07/11/2019 12:26:48,28.007,-88.145
07/11/2019 12:28:47,28.007,-88.149
07/11/2019 12:30:47,28.006,-88.153
07/11/2019 12:32:47,28.005,-88.157
07/11/2019 12:34:48,28.004,-88.161
07/11/2019 12:36:48,28.003,-88.166
07/11/2019 12:38:48,28.002,-88.170
07/11/2019 12:40:48,28.001,-88.174
07/11/2019 12:42:47,28.000,-88.178
07/11/2019 12:44:47,27.999,-88.182
07/11/2019 12:46:47,27.997,-88.187
07/11/2019 12:48:47,27.996,-88.191
07/11/2019 12:50:48,27.995,-88.195
07/11/2019 12:52:48,27.994,-88.200
07/11/2019 12:54:48,27.992,-88.204
07/11/2019 12:56:48,27.991,-88.208
07/11/2019 12:58:47,27.990,-88.213
07/11/2019 13:00:47,27.988,-88.217
07/11/2019 13:02:47,27.987,-88.222
07/11/2019 13:04:48,27.985,-88.226
07/11/2019 13:06:48,27.983,-88.231
07/11/2019 13:08:48,27.982,-88.235
07/11/2019 13:10:48,27.980,-88.240
07/11/2019 13:12:47,27.978,-88.244
07/11/2019 13:14:47,27.977,-88.249
07/11/2019 13:16:47,27.975,-88.253
07/11/2019 13:18:47,27.973,-88.258
07/11/2019 13:20:48,27.971,-88.263
07/11/2019 13:22:48,27.969,-88.267
07/11/2019 13:24:48,27.967,-88.272
07/11/2019 13:26:48,27.965,-88.277
07/11/2019 13:28:47,27.963,-88.282
07/11/2019 13:30:47,27.961,-88.286
07/11/2019 13:32:47,27.959,-88.291
07/11/2019 13:34:48,27.957,-88.296
07/11/2019 13:36:48,27.954,-88.301
07/11/2019 13:38:48,27.952,-88.306
07/11/2019 13:40:48,27.950,-88.311
07/11/2019 13:42:47,27.947,-88.316
07/11/2019 13:44:47,27.945,-88.321
07/11/2019 13:46:47,27.942,-88.326
07/11/2019 13:48:47,27.940,-88.331
07/11/2019 13:50:48,27.937,-88.336
07/11/2019 13:52:48,27.934,-88.341
07/11/2019 13:54:48,27.932,-88.346
07/11/2019 13:56:48,27.929,-88.351
07/11/2019 13:58:47,27.926,-88.356
07/11/2019 14:00:47,27.923,-88.362
07/11/2019 14:02:47,27.920,-88.367
07/11/2019 14:04:48,27.917,-88.372
07/11/2019 14:06:48,27.914,-88.377
07/11/2019 14:08:48,27.911,-88.383
07/11/2019 14:10:48,27.908,-88.388
07/11/2019 14:12:47,27.905,-88.393
07/11/2019 14:14:47,27.902,-88.399
07/11/2019 14:16:47,27.899,-88.404
07/11/2019 14:18:47,27.895,-88.410
07/11/2019 14:20:48,27.892,-88.415
07/11/2019 14:22:48,27.889,-88.421
07/11/2019 14:24:48,27.885,-88.426
07/11/2019 14:26:48,27.882,-88.432
07/11/2019 14:28:47,27.878,-88.437
07/11/2019 14:30:47,27.875,-88.443
07/11/2019 14:32:47,27.871,-88.448
07/11/2019 14:34:48,27.868,-88.454
07/11/2019 14:36:48,27.864,-88.459
07/11/2019 14:38:48,27.860,-88.465
07/11/2019 14:40:48,27.857,-88.471
07/11/2019 14:42:47,27.853,-88.476
07/11/2019 14:44:47,27.849,-88.482
07/11/2019 14:46:47,27.845,-88.488
07/11/2019 14:48:47,27.842,-88.493
07/11/2019 14:50:48,27.838,-88.499
07/11/2019 14:52:48,27.834,-88.505
07/11/2019 14:54:48,27.830,-88.510
07/11/2019 14:56:48,27.826,-88.516
07/11/2019 14:58:47,27.822,-88.522
07/11/2019 15:00:47,27.818,-88.527
07/11/2019 15:02:47,27.814,-88.533
07/11/2019 15:04:48,27.810,-88.539
07/11/2019 15:06:48,27.806,-88.545
07/11/2019 15:08:48,27.802,-88.550
07/11/2019 15:10:48,27.798,-88.556
07/11/2019 15:12:47,27.794,-88.562
07/11/2019 15:14:47,27.790,-88.568
07/11/2019 15:16:47,27.786,-88.573
07/11/2019 15:18:47,27.781,-88.579
07/11/2019 15:20:48,27.777,-88.585
07/11/2019 15:22:48,27.773,-88.591
07/11/2019 15:24:48,27.769,-88.597
07/11/2019 15:26:48,27.765,-88.602
07/11/2019 15:28:47,27.760,-88.608
07/11/2019 15:30:47,27.756,-88.614
07/11/2019 15:32:47,27.752,-88.620
07/11/2019 15:34:48,27.748,-88.625
07/11/2019 15:36:48,27.743,-88.631
07/11/2019 15:38:48,27.739,-88.637
07/11/2019 15:40:48,27.735,-88.643
07/11/2019 15:42:47,27.730,-88.648
07/11/2019 15:44:47,27.726,-88.654
07/11/2019 15:46:47,27.722,-88.660
07/11/2019 15:48:47,27.717,-88.665
07/11/2019 15:50:48,27.713,-88.671
07/11/2019 15:52:48,27.709,-88.677
07/11/2019 15:54:48,27.704,-88.682
07/11/2019 15:56:48,27.700,-88.688
07/11/2019 15:58:47,27.696,-88.694
07/11/2019 16:00:47,27.691,-88.699
07/11/2019 16:02:47,27.687,-88.705
07/11/2019 16:04:48,27.683,-88.711
07/11/2019 16:06:48,27.678,-88.716
07/11/2019 16:08:48,27.674,-88.722
07/11/2019 16:10:48,27.670,-88.727
07/11/2019 16:12:47,27.665,-88.733
07/11/2019 16:14:47,27.661,-88.739
07/11/2019 16:16:47,27.657,-88.744
07/11/2019 16:18:47,27.652,-88.750
07/11/2019 16:20:48,27.648,-88.755
07/11/2019 16:22:48,27.644,-88.760
07/11/2019 16:24:48,27.640,-88.766
07/11/2019 16:26:48,27.635,-88.771
07/11/2019 16:28:47,27.631,-88.777
07/11/2019 16:30:47,27.627,-88.782
07/11/2019 16:32:47,27.623,-88.787
07/11/2019 16:34:48,27.618,-88.793
07/11/2019 16:36:48,27.614,-88.798
07/11/2019 16:38:48,27.610,-88.803
07/11/2019 16:40:48,27.606,-88.809
07/11/2019 16:42:47,27.602,-88.814
07/11/2019 16:44:47,27.597,-88.819
07/11/2019 16:46:47,27.593,-88.824
07/11/2019 16:48:47,27.589,-88.829
07/11/2019 16:50:48,27.585,-88.834
07/11/2019 16:52:48,27.581,-88.840
07/11/2019 16:54:48,27.577,-88.845
07/11/2019 16:56:48,27.573,-88.850
07/11/2019 16:58:47,27.569,-88.855
07/11/2019 17:00:47,27.565,-88.860
07/11/2019 17:02:47,27.561,-88.864
07/11/2019 17:04:48,27.557,-88.869
07/11/2019 17:06:48,27.553,-88.874
07/11/2019 17:08:48,27.550,-88.879
07/11/2019 17:10:48,27.546,-88.884
07/11/2019 17:12:47,27.542,-88.889
07/11/2019 17:14:47,27.538,-88.893
07/11/2019 17:16:47,27.534,-88.898
07/11/2019 17:18:47,27.531,-88.903
07/11/2019 17:20:48,27.527,-88.907
07/11/2019 17:22:48,27.523,-88.912
07/11/2019 17:24:48,27.520,-88.916
07/11/2019 17:26:48,27.516,-88.921
07/11/2019 17:28:47,27.513,-88.925
07/11/2019 17:30:47,27.509,-88.930
07/11/2019 17:32:47,27.506,-88.934
07/11/2019 17:34:48,27.502,-88.938
07/11/2019 17:36:48,27.499,-88.942
07/11/2019 17:38:48,27.496,-88.947
07/11/2019 17:40:48,27.492,-88.951
07/11/2019 17:42:47,27.489,-88.955
07/11/2019 17:44:47,27.486,-88.959
07/11/2019 17:46:47,27.483,-88.963
07/11/2019 17:48:47,27.479,-88.967
07/11/2019 17:50:48,27.476,-88.971
07/11/2019 17:52:48,27.473,-88.975
07/11/2019 17:54:48,27.470,-88.979
07/11/2019 17:56:48,27.467,-88.982
07/11/2019 17:58:47,27.465,-88.986
07/11/2019 18:00:47,27.462,-88.990
07/11/2019 18:02:47,27.459,-88.993
07/11/2019 18:04:48,27.456,-88.997
07/11/2019 18:06:48,27.453,-89.001
07/11/2019 18:08:48,27.451,-89.004
07/11/2019 18:10:48,27.448,-89.007
07/11/2019 18:12:47,27.446,-89.011
07/11/2019 18:14:47,27.443,-89.014
07/11/2019 18:16:47,27.441,-89.017
07/11/2019 18:18:47,27.438,-89.020
07/11/2019 18:20:48,27.436,-89.024
07/11/2019 18:22:48,27.434,-89.027
07/11/2019 18:24:48,27.432,-89.030
07/11/2019 18:26:48,27.430,-89.033
07/11/2019 18:28:47,27.427,-89.035
07/11/2019 18:30:47,27.425,-89.038
07/11/2019 18:32:47,27.424,-89.041
07/11/2019 18:34:48,27.422,-89.044
07/11/2019 18:36:48,27.420,-89.046
07/11/2019 18:38:48,27.418,-89.049
07/11/2019 18:40:48,27.416,-89.051
07/11/2019 18:42:47,27.415,-89.054
07/11/2019 18:44:47,27.413,-89.056
07/11/2019 18:46:47,27.412,-89.059
07/11/2019 18:48:47,27.410,-89.061
07/11/2019 18:50:48,27.409,-89.063
07/11/2019 18:52:48,27.407,-89.065
07/11/2019 18:54:48,27.406,-89.067
07/11/2019 18:56:48,27.405,-89.069
07/11/2019 18:58:47,27.404,-89.071
07/11/2019 19:00:47,27.402,-89.073
07/11/2019 19:02:47,27.401,-89.075
07/11/2019 19:04:48,27.400,-89.077
07/11/2019 19:06:48,27.399,-89.079
07/11/2019 19:08:48,27.398,-89.080
07/11/2019 19:10:48,27.398,-89.082
07/11/2019 19:12:47,27.397,-89.084
07/11/2019 19:14:47,27.396,-89.085
07/11/2019 19:16:47,27.395,-89.087
07/11/2019 19:18:47,27.395,-89.088
07/11/2019 19:20:48,27.394,-89.089
07/11/2019 19:22:48,27.394,-89.091
07/11/2019 19:24:48,27.393,-89.092
07/11/2019 19:26:48,27.393,-89.093
07/11/2019 19:28:47,27.392,-89.094
07/11/2019 19:30:47,27.392,-89.096
07/11/2019 19:32:47,27.391,-89.097
07/11/2019 19:34:48,27.391,-89.098
07/11/2019 19:36:48,27.391,-89.099
07/11/2019 19:38:48,27.391,-89.100
07/11/2019 19:40:48,27.391,-89.101
07/11/2019 19:42:47,27.391,-89.101
07/11/2019 19:44:47,27.391,-89.102
07/11/2019 19:46:47,27.391,-89.103
07/11/2019 19:48:47,27.391,-89.104
07/11/2019 19:50:48,27.391,-89.104
07/11/2019 19:52:48,27.391,-89.105
07/11/2019 19:54:48,27.391,-89.106
07/11/2019 19:56:48,27.391,-89.106
07/11/2019 19:58:47,27.392,-89.107
07/11/2019 20:00:47,27.392,-89.107
07/11/2019 20:02:47,27.392,-89.108
07/11/2019 20:04:48,27.393,-89.108
07/11/2019 20:06:48,27.393,-89.108
07/11/2019 20:08:48,27.394,-89.109
07/11/2019 20:10:48,27.394,-89.109
07/11/2019 20:12:47,27.395,-89.109
07/11/2019 20:14:47,27.395,-89.109
07/11/2019 20:16:47,27.396,-89.109
07/11/2019 20:18:47,27.397,-89.109
07/11/2019 20:20:48,27.397,-89.110
07/11/2019 20:22:48,27.398,-89.110
07/11/2019 20:24:48,27.399,-89.110
07/11/2019 20:26:48,27.400,-89.110
07/11/2019 20:28:47,27.400,-89.109
07/11/2019 20:30:47,27.401,-89.109
07/11/2019 20:32:47,27.402,-89.109
07/11/2019 20:34:48,27.403,-89.109
07/11/2019 20:36:48,27.404,-89.109
07/11/2019 20:38:48,27.405,-89.109
07/11/2019 20:40:48,27.406,-89.108
07/11/2019 20:42:47,27.407,-89.108
07/11/2019 20:44:47,27.408,-89.108
07/11/2019 20:46:47,27.410,-89.107
07/11/2019 20:48:47,27.411,-89.107
07/11/2019 20:50:48,27.412,-89.106
07/11/2019 20:52:48,27.413,-89.106
07/11/2019 20:54:48,27.415,-89.105
07/11/2019 20:56:48,27.416,-89.105
07/11/2019 20:58:47,27.417,-89.104
07/11/2019 21:00:47,27.419,-89.104
07/11/2019 21:02:47,27.420,-89.103
07/11/2019 21:04:48,27.421,-89.102
07/11/2019 21:06:48,27.423,-89.102
07/11/2019 21:08:48,27.424,-89.101
07/11/2019 21:10:48,27.426,-89.100
07/11/2019 21:12:47,27.427,-89.099
07/11/2019 21:14:47,27.429,-89.099
07/11/2019 21:16:47,27.430,-89.098
07/11/2019 21:18:47,27.432,-89.097
07/11/2019 21:20:48,27.434,-89.096
07/11/2019 21:22:48,27.435,-89.095
07/11/2019 21:24:48,27.437,-89.094
07/11/2019 21:26:48,27.439,-89.093
07/11/2019 21:28:47,27.440,-89.093
07/11/2019 21:30:47,27.442,-89.092
07/11/2019 21:32:47,27.444,-89.091
07/11/2019 21:34:48,27.445,-89.090
07/11/2019 21:36:48,27.447,-89.089
07/11/2019 21:38:48,27.449,-89.088
07/11/2019 21:40:48,27.451,-89.086
07/11/2019 21:42:47,27.453,-89.085
07/11/2019 21:44:47,27.455,-89.084
07/11/2019 21:45:13,27.455,-89.084
07/11/2019 21:47:14,27.457,-89.081
07/11/2019 21:49:14,27.459,-89.079
07/11/2019 21:51:14,27.461,-89.076
07/11/2019 21:53:14,27.464,-89.074
07/11/2019 21:55:13,27.466,-89.072
07/11/2019 21:57:13,27.468,-89.070
07/11/2019 21:59:13,27.470,-89.067
07/11/2019 22:01:14,27.472,-89.065
07/11/2019 22:03:14,27.474,-89.063
07/11/2019 22:05:14,27.476,-89.061
07/11/2019 22:07:14,27.478,-89.059
07/11/2019 22:09:13,27.480,-89.058
07/11/2019 22:11:13,27.483,-89.056
07/11/2019 22:13:13,27.485,-89.054
07/11/2019 22:15:13,27.487,-89.052
07/11/2019 22:17:14,27.489,-89.051
07/11/2019 22:19:14,27.491,-89.049
07/11/2019 22:21:14,27.493,-89.048
07/11/2019 22:23:14,27.495,-89.047
07/11/2019 22:25:13,27.497,-89.045
07/11/2019 22:27:13,27.500,-89.044
07/11/2019 22:29:13,27.502,-89.043
07/11/2019 22:31:14,27.504,-89.042
07/11/2019 22:33:14,27.506,-89.040
07/11/2019 22:35:14,27.508,-89.039
07/11/2019 22:37:14,27.510,-89.038
07/11/2019 22:39:13,27.512,-89.037
07/11/2019 22:41:13,27.514,-89.037
07/11/2019 22:43:13,27.516,-89.036
07/11/2019 22:45:13,27.519,-89.035
07/11/2019 22:47:14,27.521,-89.034
07/11/2019 22:49:14,27.523,-89.034
07/11/2019 22:51:14,27.525,-89.033
07/11/2019 22:53:14,27.527,-89.032
07/11/2019 22:55:13,27.529,-89.032
07/11/2019 22:57:13,27.531,-89.031
07/11/2019 22:59:13,27.533,-89.031
07/11/2019 23:01:14,27.535,-89.031
07/11/2019 23:03:14,27.537,-89.030
07/11/2019 23:04:42,27.539,-89.030
07/11/2019 23:06:42,27.541,-89.031
07/11/2019 23:08:42,27.543,-89.032
07/11/2019 23:10:41,27.545,-89.032
07/11/2019 23:12:41,27.547,-89.033
07/11/2019 23:14:41,27.549,-89.034
07/11/2019 23:16:41,27.552,-89.035
07/11/2019 23:18:42,27.554,-89.035
07/11/2019 23:20:42,27.556,-89.036
07/11/2019 23:22:42,27.558,-89.037
07/11/2019 23:24:42,27.560,-89.038
07/11/2019 23:26:41,27.562,-89.038
07/11/2019 23:28:41,27.564,-89.039
07/11/2019 23:30:41,27.566,-89.040
07/11/2019 23:32:41,27.568,-89.041
07/11/2019 23:34:42,27.570,-89.041
07/11/2019 23:36:42,27.572,-89.042
07/11/2019 23:38:42,27.575,-89.043
07/11/2019 23:40:41,27.577,-89.044
07/11/2019 23:42:41,27.579,-89.044
07/11/2019 23:44:41,27.581,-89.045
07/11/2019 23:46:41,27.583,-89.046
07/11/2019 23:48:42,27.585,-89.047
07/11/2019 23:50:42,27.587,-89.047
07/11/2019 23:52:42,27.589,-89.048
07/11/2019 23:54:42,27.591,-89.049
07/11/2019 23:56:41,27.593,-89.050
07/11/2019 23:58:41,27.595,-89.050
07/12/2019 00:00:41,27.598,-89.051
07/12/2019 00:02:41,27.600,-89.052
07/12/2019 00:04:42,27.602,-89.053
07/12/2019 00:06:42,27.604,-89.053
07/12/2019 00:08:42,27.606,-89.054
07/12/2019 00:10:41,27.608,-89.055
07/12/2019 00:12:41,27.610,-89.056
07/12/2019 00:14:41,27.612,-89.056
07/12/2019 00:16:41,27.614,-89.057
07/12/2019 00:18:42,27.616,-89.058
07/12/2019 00:20:42,27.618,-89.059
07/12/2019 00:22:42,27.620,-89.059
07/12/2019 00:24:42,27.623,-89.060
07/12/2019 00:26:41,27.625,-89.061
07/12/2019 00:28:41,27.627,-89.062
07/12/2019 00:30:41,27.629,-89.063
07/12/2019 00:32:41,27.631,-89.063
07/12/2019 00:34:42,27.633,-89.064
07/12/2019 00:36:42,27.635,-89.065
07/12/2019 00:38:42,27.637,-89.066
07/12/2019 00:40:41,27.639,-89.066
07/12/2019 00:42:41,27.641,-89.067
07/12/2019 00:44:41,27.643,-89.068
07/12/2019 00:46:41,27.646,-89.069
07/12/2019 00:48:42,27.648,-89.069
07/12/2019 00:50:42,27.650,-89.070
07/12/2019 00:52:42,27.652,-89.071
07/12/2019 00:54:42,27.654,-89.072
07/12/2019 00:56:41,27.656,-89.072
07/12/2019 00:58:41,27.658,-89.073
07/12/2019 01:00:41,27.660,-89.074
07/12/2019 01:02:41,27.662,-89.075
07/12/2019 01:04:42,27.664,-89.075
07/12/2019 01:06:42,27.666,-89.076
07/12/2019 01:08:42,27.669,-89.077
07/12/2019 01:10:41,27.671,-89.078
07/12/2019 01:12:41,27.673,-89.078
07/12/2019 01:14:41,27.675,-89.079
07/12/2019 01:16:41,27.677,-89.080
07/12/2019 01:18:42,27.679,-89.081
07/12/2019 01:19:40,27.680,-89.081
07/12/2019 01:21:39,27.717,-89.105
07/12/2019 01:23:39,27.754,-89.130
07/12/2019 01:25:39,27.791,-89.154
07/12/2019 01:27:40,27.829,-89.179
07/12/2019 01:29:40,27.866,-89.203
07/12/2019 01:31:40,27.903,-89.228
07/12/2019 01:33:40,27.940,-89.252
07/12/2019 01:35:39,27.977,-89.277
07/12/2019 01:37:39,28.014,-89.301
07/12/2019 01:39:39,28.052,-89.326
07/12/2019 01:40:00,28.058,-89.330
07/12/2019 01:42:01,28.062,-89.332
07/12/2019 01:44:01,28.066,-89.334
07/12/2019 01:46:01,28.070,-89.336
07/12/2019 01:48:00,28.074,-89.337
07/12/2019 01:50:00,28.078,-89.339
07/12/2019 01:52:00,28.082,-89.341
07/12/2019 01:54:00,28.086,-89.343
07/12/2019 01:56:01,28.090,-89.345
07/12/2019 01:58:01,28.094,-89.347
07/12/2019 02:00:01,28.098,-89.348
07/12/2019 02:02:01,28.102,-89.350
07/12/2019 02:04:00,28.106,-89.352
07/12/2019 02:06:00,28.110,-89.354
07/12/2019 02:08:00,28.114,-89.356
07/12/2019 02:10:00,28.118,-89.358
07/12/2019 02:12:01,28.122,-89.359
07/12/2019 02:14:01,28.126,-89.361
07/12/2019 02:16:01,28.130,-89.363
07/12/2019 02:18:00,28.134,-89.365
07/12/2019 02:20:00,28.138,-89.367
07/12/2019 02:22:00,28.142,-89.369
07/12/2019 02:24:00,28.146,-89.371
07/12/2019 02:26:01,28.150,-89.372
07/12/2019 02:28:01,28.154,-89.374
07/12/2019 02:30:01,28.158,-89.376
07/12/2019 02:32:01,28.162,-89.378
07/12/2019 02:34:00,28.166,-89.380
07/12/2019 02:36:00,28.170,-89.382
07/12/2019 02:38:00,28.174,-89.383
07/12/2019 02:40:00,28.178,-89.385
07/12/2019 02:42:01,28.182,-89.387
07/12/2019 02:44:01,28.186,-89.389
07/12/2019 02:46:01,28.190,-89.391
07/12/2019 02:48:00,28.194,-89.393
07/12/2019 02:50:00,28.198,-89.394
07/12/2019 02:52:00,28.202,-89.396
07/12/2019 02:54:00,28.206,-89.398
07/12/2019 02:56:01,28.210,-89.400
07/12/2019 02:58:01,28.214,-89.402
07/12/2019 03:00:01,28.218,-89.404
07/12/2019 03:02:01,28.222,-89.406
07/12/2019 03:04:00,28.226,-89.407
07/12/2019 03:06:00,28.230,-89.409
07/12/2019 03:08:00,28.234,-89.411
07/12/2019 03:10:00,28.238,-89.413
07/12/2019 03:12:01,28.242,-89.415
07/12/2019 03:14:01,28.246,-89.417
07/12/2019 03:16:01,28.250,-89.418
07/12/2019 03:18:00,28.254,-89.420
07/12/2019 03:18:47,28.256,-89.421
07/12/2019 03:20:48,28.259,-89.424
07/12/2019 03:22:48,28.261,-89.428
07/12/2019 03:24:48,28.264,-89.431
07/12/2019 03:26:48,28.267,-89.435
07/12/2019 03:28:47,28.269,-89.438
07/12/2019 03:30:47,28.271,-89.442
07/12/2019 03:32:47,28.274,-89.446
07/12/2019 03:34:48,28.276,-89.450
07/12/2019 03:36:48,28.278,-89.454
07/12/2019 03:38:48,28.280,-89.458
07/12/2019 03:40:48,28.282,-89.462
07/12/2019 03:42:47,28.284,-89.466
07/12/2019 03:44:47,28.285,-89.471
07/12/2019 03:46:47,28.287,-89.475
07/12/2019 03:48:47,28.288,-89.480
07/12/2019 03:50:48,28.290,-89.485
07/12/2019 03:52:48,28.291,-89.489
07/12/2019 03:54:48,28.293,-89.494
07/12/2019 03:56:48,28.294,-89.499
07/12/2019 03:58:47,28.295,-89.505
07/12/2019 04:00:47,28.296,-89.510
07/12/2019 04:02:47,28.296,-89.515
07/12/2019 04:04:48,28.297,-89.521
07/12/2019 04:06:48,28.298,-89.527
07/12/2019 04:08:48,28.298,-89.532
07/12/2019 04:10:48,28.299,-89.538
07/12/2019 04:12:47,28.299,-89.544
07/12/2019 04:14:47,28.299,-89.551
07/12/2019 04:16:47,28.299,-89.557
07/12/2019 04:18:47,28.299,-89.563
07/12/2019 04:20:48,28.299,-89.570
07/12/2019 04:22:48,28.299,-89.577
07/12/2019 04:24:48,28.298,-89.584
07/12/2019 04:26:48,28.298,-89.591
07/12/2019 04:28:47,28.297,-89.598
07/12/2019 04:30:47,28.296,-89.605
07/12/2019 04:32:47,28.295,-89.612
07/12/2019 04:34:48,28.294,-89.620
07/12/2019 04:36:48,28.293,-89.628
07/12/2019 04:38:48,28.292,-89.636
07/12/2019 04:40:48,28.290,-89.644
07/12/2019 04:42:47,28.288,-89.652
07/12/2019 04:44:47,28.287,-89.660
07/12/2019 04:46:47,28.285,-89.669
07/12/2019 04:48:47,28.283,-89.677
07/12/2019 04:50:48,28.281,-89.686
07/12/2019 04:52:48,28.278,-89.695
07/12/2019 04:54:48,28.276,-89.704
07/12/2019 04:56:48,28.273,-89.714
07/12/2019 04:58:47,28.271,-89.723
07/12/2019 05:00:47,28.268,-89.733
07/12/2019 05:02:47,28.265,-89.743
07/12/2019 05:04:48,28.261,-89.753
07/12/2019 05:06:48,28.258,-89.763
07/12/2019 05:08:48,28.255,-89.773
07/12/2019 05:10:48,28.251,-89.783
07/12/2019 05:12:47,28.248,-89.794
